1113;uno tres cuatro cinco
1101;si hace sentir mejor
943;tres cuatro cinco seis
813;pasar resto mi vida
777;espera espera espera espera
740;ni siquiera sabemos si
696;cuatro cinco seis siete
621;nombre padre hijo espíritu
616;cuánto tiempo has estado
573;b c h ffff
538;pasado mucho tiempo desde
468;desde hace mucho tiempo
444;cinco seis siete ocho
433;desde mi punto vista
424;c b c h
413;mi madre mi padre
399;pasar resto tu vida
395;nunca antes había visto
390;solo cuestión tiempo antes
363;anteriormente marvel agents of
348;da da da da
348;oye oye oye oye
337;han pasado años desde
331;seis siete ocho nueve
327;si has dado cuenta
314;siete seis cinco cuatro
309;na na na na
305;bla bla bla bla
296;seis cinco cuatro tres
291;hacerle unas preguntas sobre
289;si yo fuera usted
287;ocho siete seis cinco
283;pasado toda mi vida
280;nueve ocho siete seis
276;algún lugar donde podamos
275;barry allen hombre rápido
263;of h e l
262;tres o cuatro veces
261;mira ver si puedes
261;agents of h e
260;mi mamá mi papá
253;marvel agents of h
250;pon manos donde pueda
250;han pasado muchas cosas
243;whoa whoa whoa whoa
240;mi nombre barry allen
240;solo quería saber si
240;durante toda mi vida
237;mi esposa mi hija
233;dios mío dios mío
227;nombre barry allen hombre
226;ayuda mis amigos laboratorios
224;mi padre mi madre
224;podría haber sido mucho
223;cada hombre mujer niño
223;pasé toda mi vida
223;yo tenía tu edad
222;toda mi vida sido
221;si yo fuera tu
220;mis amigos laboratorios lucho
220;decir verdad toda verdad
219;amigos laboratorios lucho contra
219;laboratorios lucho contra crimen
218;alguna has oído hablar
214;lucho contra crimen busco
214;contra crimen busco otros
214;crimen busco otros metahumanos
212;zoobi doobi zoobi doobi
212;diez nueve ocho siete
211;subs p r e
209;hágase tu voluntad tierra
208;hacerle algunas preguntas sobre
208;bendito fruto tu vientre
206;sería mucho fácil si
205;h e l d
202;debe haber sido difícil
200;alguien necesita tu ayuda
195;conocemos desde hace mucho
193;conozco desde hace mucho
192;tarde o temprano alguien
191;jura decir verdad toda
187;o cualquier otra cosa
187;ba ba ba ba
185;si hubiera sabido habría
184;ver si podemos encontrar
183;nunca había oído hablar
183;pasarás resto tu vida
181;algún lugar donde pueda
181;yo yo yo yo
179;danos hoy nuestro cada
179;fuerzas aéreas navales estados
178;nunca había visto mi
177;toda mi vida estado
177;ni siquiera sabía había
176;madre dios ruega nosotros
176;tu madre tu padre
173;cuánto tiempo han estado
173;llegué mi primo había
173;mi primo había crecido
171;ni siquiera debería estar
170;pasaré resto mi vida
170;dise máquina detectar actos
170;nunca has oído hablar
170;primo había crecido había
170;aéreas navales estados unidos
169;entre todas mujeres bendito
169;pasará mucho tiempo antes
168;nunca mi vida había
168;yo ni siquiera sabía
167;hermano menor cuñado padre
167;menor cuñado padre madre
167;feliz cumpleaños ti feliz
166;ve ve ve ve
164;dios salve maría llena
164;mujeres bendito fruto tu
163;nosotros pecadores hora nuestra
163;cumpleaños ti feliz cumpleaños
162;si tu número aparece
162;nunca había visto antes
162;si tuviera adivinar diría
161;yo conocemos desde hace
161;maría madre dios ruega
161;secreto ayuda mis amigos
161;si necesitas cualquier cosa
161;kyrie kyrie kyrie kyrie
161;ponga manos donde pueda
158;ésta historia familia rica
158;si hubiera sabido iba
157;santa maría madre dios
156;padre nuestro cielos santificado
155;mi mejor amigo mi
155;tres o cuatro días
155;nuestro cielos santificado tu
154;hace tres o cuatro
154;todas mujeres bendito fruto
153;quería hablar contigo sobre
152;tu madre yo hemos
151;damas caballeros les presento
151;dejes caer tentación líbranos
151;bendita entre todas mujeres
149;enemigo mi enemigo mi
149;has hecho gran trabajo
149;mío dios mío dios
148;hemos tenido nuestras diferencias
148;tarde o temprano tendrás
147;han pasado horas desde
147;haber hecho hace mucho
147;feliz día san valentín
146;ja ja ja ja
146;tu reino hágase tu
146;ruega nosotros pecadores hora
145;amor amor amor amor
145;máquina detectar actos terrorismo
144;parece hoy ves violencia
144;has estado mucho tiempo
142;somos amigos desde hace
142;mi esposa mi hijo
141;están pasando muchas cosas
141;mi esposa e hija
140;dios ruega nosotros pecadores
140;cualquier cosa diga podrá
140;venga nosotros tu reino
139;quería saber si podía
139;mi madre siempre decía
139;ver si podemos conseguir
139;mi padre mi hermano
138;debe haber sido duro
138;había crecido había convertido
138;mi esposa mis hijos
138;llevo toda mi vida
138;mi esposa yo estamos
137;cuánto tiempo vas estar
137;si yo hubiera estado
136;estado pasando mucho tiempo
135;deberías haber pensado antes
135;cuánto tiempo pasado desde
135;nunca había visto uno
134;habría hecho cualquier cosa
134;víctima o agresor si
134;ves violencia cine sexo
133;necesito hablar contigo sobre
133;yo haría cualquier cosa
132;padre hijo espíritu santo
131;yo os declaro marido
131;cuatro elementos traer equilibrio
131;solo quería ver si
131;do do do do
131;últimos días han sido
130;nunca antes había estado
130;habría hecho si hubiera
129;tu mamá tu papá
129;tus manos donde pueda
129;debería haber hecho hace
129;nunca había visto nadie
128;habría pasado si hubiera
128;o agresor si tu
128;tu padre tu madre
128;yo también alegro verte
128;gracias mi amistad alcalde
128;has hecho buen trabajo
127;agresor si tu número
127;secreto trabajo mi hermana
126;pon tus manos sobre
126;padre familia suerte hombre
126;diga será usado contra
126;dominar cuatro elementos traer
126;ver si puedes encontrar
125;usar lista nombres dejó
125;preguntaba si podría hablar
124;avatar dominar cuatro elementos
124;hasta día accidente obligó
123;agente h e l
121;máquina espía cada hora
121;estado pensando mucho sobre
121;has pasado mucho tiempo
120;suerte padre familia suerte
120;hace unos seis meses
119;durante cinco años estuve
119;siempre has sido mi
119;ni siquiera has visto
118;hombre dice rotundamente aquello
118;reino hágase tu voluntad
118;últimos años han sido
118;si mis cálculos correctos
118;mi vida había visto
118;hemos pasado muchas cosas
118;desde fondo mi corazón
117;tres o cuatro años
117;mi padre murió hace
117;neandertales desarrollaron herramientas construimos
117;maría llena gracia señor
116;dice rotundamente aquello hace
115;tu madre yo estamos
115;padre nuestro cielo santificado
115;hoy primer día resto
115;fui enviada tierra proteger
115;enviada tierra proteger mi
115;debe haber alguna forma
114;nuestro cielo santificado tu
114;buenos días buenos días
114;actos terroristas áfrica europa
113;hoy ves violencia cine
113;magia destino gran reino
112;cosas han estado poco
111;rotundamente aquello hace reír
111;uno mis mejores amigos
111;serie ataques contra instalaciones
110;hubiera hecho si hubiera
110;iré ninguna parte hasta
110;nunca había visto tanta
110;sería mucho mejor si
110;mi madre murió yo
109;si cosas salen mal
109;podría estar cualquier parte
109;r e p e
109;sentiría mucho mejor si
109;hermano hijo sobrina hermano
109;hijo sobrina hermano menor
109;sobrina hermano menor cuñado
108;primer día resto tu
108;cuatro o cinco veces
108;destino gran reino descansa
108;necesito alguien quien pueda
108;nosotros tu reino hágase
108;hacia donde mi corazón
108;familia suerte hombre dice
108;deberías haberlo pensado antes
108;cuántas veces debo decirte
108;tu padre yo hemos
107;hacerte unas preguntas sobre
107;máquina espía días todas
107;tele quedaron buenos valores
107;tres años mi vida
107;verdad toda verdad verdad
107;toda mi vida nunca
106;mi mujer mi hijo
106;si hubiera sido yo
105;tu padre estaría orgulloso
105;mierda mierda mierda mierda
105;veré mi sueño finalmente
105;ni siquiera sabe si
104;construimos pirámides matemáticas ciencia
104;sexo tele quedaron buenos
104;si juegas tus cartas
104;si tienen algún problema
104;suerte hombre dice rotundamente
104;toda mi vida mi
103;semanas cúpula cayó sobre
103;si fuera yo estaría
103;pirámides matemáticas ciencia historia
103;trabajo mi hermana adoptiva
102;departamento policía nueva york
102;si si si si
102;ni siquiera sabía tenía
102;je je je j
102;han pasado días desde
102;gustaría hacerle unas preguntas
101;vuestras putas madres españoles
101;matemáticas ciencia historia desenredando
101;aquello hace reír llorar
101;mi padre solía decir
101;cuánto tiempo pasará hasta
101;o cualquier otra persona
101;mi mujer mi hija
100;hace reír llorar padre
100;vi mis propios ojos
100;mi padre siempre dijo
100;si fuera mi propio
100;después cinco años infierno
100;cinco años infierno vuelto
99;ojalá pudiera decir mismo
99;mi sueño finalmente convertirse
99;si hubiera hecho habría
99;violencia cine sexo tele
99;cinco cuatro tres uno
99;espía cada hora cada
99;si quiere hablar conmigo
99;izquierda derecha izquierda derecha
99;mi madre mi hermana
98;uss cole atacado mientras
98;fuente dentro escandalosas vidas
98;haré esté mi poder
98;quería ver si podía
98;pasar resto nuestras vidas
98;años infierno vuelto casa
97;yo nunca había visto
97;cualquier cosa diga será
97;e r p e
96;gustaría hacerle algunas preguntas
96;atacado mientras repostaba puerto
95;mierda difunde palabra vuestras
95;nueva york nueva york
95;hemos pasado mucho tiempo
95;toda tu vida has
95;algún sitio donde podamos
94;resto mundo científico forense
94;mi esposa e hijo
94;nunca había visto tantos
94;única fuente dentro escandalosas
94;mi mujer mis hijos
94;ve si puedes encontrar
94;si hubiera estado allí
93;podría haber sido mi
93;mi madre murió hace
93;podría haber sido cualquier
93;hace seis o siete
93;mi hermano mi hermana
92;unos terroristas planean asesinar
92;terroristas planean asesinar candidato
92;d somos d somos
92;deberías haber visto cara
92;tus padres deben estar
92;d je je je
91;solo cuestión tiempo hasta
91;estos últimos días han
90;palabra vuestras putas madres
90;instante unos terroristas planean
90;ni ti ni tu
90;vivido toda mi vida
90;debe haber algún tipo
90;hoy nuestro cada día
90;toda mi vida quise
89;si yo hubiera sido
89;tarde o temprano vas
89;si tienen alguna pregunta
89;crímenes violentos implican gente
89;ir ninguna parte hasta
89;tu madre debe estar
89;cosas han cambiado desde
88;ellos podrán detener gonna
88;podrán detener gonna ellos
88;tu madre o tu
88;somos d somos d
88;solo avatar dominar cuatro
88;recorriendo milla recorriendo milla
88;aunque luna ilumine días
88;si necesita cualquier cosa
87;hemos sido amigos desde
87;viejo amigo solía informar
87;han sido par días
87;iré ningún lado hasta
87;vas pasar resto tu
87;hubiera hecho cualquier cosa
87;pudo haber sido cualquier
87;c d e f
87;mi esposa murió hace
87;si alguien hubiera dicho
86;pene mientras jodo culo
86;gran parte mi vida
86;últimas semanas han sido
86;quita tus manos mi
86;ni siquiera sabía si
86;luna ilumine días todas
86;debe haber otra forma
86;mira si puedes encontrar
86;yo hago mi trabajo
85;últimos años mi vida
85;puedes venir mi casa
84;manos donde pueda verlas
84;cinco o seis años
84;pon tus manos donde
84;rumbo llegué mi primo
84;ma ma ma sa
84;tu esposa e hijos
84;yo hemos estado trabajando
83;gobierno sistema secreto máquina
83;comenzó enfriarse autótrofos comenzaron
83;deberías haber visto tu
83;pongan manos donde pueda
83;c h e e
83;uno mejores días mi
83;haría cualquier cosa ti
83;mirar hacia otro lado
83;mi esposa e hijos
83;también da gusto verte
83;mi mujer yo estamos
83;ma ma ma ma
82;cine sexo tele quedaron
82;ni siquiera importa si
82;después vi congo avanzando
82;cuatro o cinco años
82;damas caballeros les habla
82;escritor necesita inspiración yo
82;hace sentir mejor yo
82;tu esposa e hija
81;tátara tátara tátara tátara
81;ni dinero ni crédito
81;dinero ni crédito ni
81;personas sientan pensar matar
81;debí haber hecho hace
81;hace cuatro o cinco
81;sistema secreto máquina espía
81;si yo hubiera hecho
80;nunca nunca nunca nunca
80;nuestras ofensas nosotros perdonamos
80;congo avanzando lentamente negro
80;mis amigos les tomó
80;les tomó poder traerme
80;pudo haber sido mucho
80;tipos personas sientan pensar
80;it been mi momento
79;hemos oído hablar mucho
79;peor día mi vida
79;gustaría hablar usted sobre
79;madres españoles mierda difunde
79;nueve cada diez veces
79;tu padre yo estamos
78;han pasado cinco años
78;hablar contigo sobre tu
78;si pudiera volver atrás
78;toda verdad verdad ayuda
78;pon tus brazos alrededor
78;yo hemos estado juntos
78;algunos mis mejores amigos
78;si tu vida dependiera
78;gente trabajo podría estar
78;siempre has estado ahí
78;detener gonna ellos harán
78;estuve despierto toda noche
77;españoles mierda difunde palabra
77;enemigo público número uno
77;bip bip bip bip
77;reino descansa sobre hombros
77;esperado toda mi vida
77;mi padre siempre decía
77;yo haría si fuera
77;ma sa ma ma
77;r p e r
76;terroristas áfrica europa oriente
76;bendito aquel caridad buena
76;mi familia mis amigos
76;si alguien necesita estaré
76;buen compañero buen compañero
76;yo podría haber sido
76;prueba nuestros límites sacando
76;debe estar algún lugar
76;quería saber si había
75;ni yo ni nadie
75;parece si alguien hubiera
75;tus amigos cerca tus
75;unos tres o cuatro
75;difunde palabra vuestras putas
75;hombre mujer o niño
75;hemos tenido algunos problemas
75;desate mi venganza sobre
75;mi madre mi hermano
75;si alguna necesitas hablar
75;damas caballeros niños niñas
75;debe haber sido gran
75;toda mi vida querido
75;mi padre mi abuelo
75;ciencia historia desenredando misterio
74;aquellos intenten destruir mis
74;estado bajo mucha presión
74;tu esposa tu hija
74;ni siquiera estamos seguros
74;babear neandertales desarrollaron herramientas
74;hermana adoptiva doe proteger
74;b c d e
74;terazutomo aunque luna ilumine
74;tierra comenzó enfriarse autótrofos
74;hace mucho tiempo yo
74;yo ni siquiera quería
74;tu corazón donde debe
74;han pasado muchos años
74;si hubiera sabido hubiera
73;sabía tarde o temprano
73;avanzando lentamente negro cortando
73;ni efectivo ni crédito
73;cada día mi vida
73;cada día perdona nuestras
73;dios bendiga estados unidos
73;hace mil millones años
73;solo quería darte gracias
73;mi hermana adoptiva doe
73;hace mucho tiempo antes
72;nunca han oído hablar
72;veamos si podemos encontrar
72;amigos les tomó poder
72;cuándo última viste tu
72;hoy tu día suerte
72;cumpleaños feliz cumpleaños feliz
72;corre di corre di
72;an enemigo an enemigo
72;alguien quisiera hacerle daño
72;mi amor mi amor
72;hace cinco o seis
72;sida sida sida sida
72;mi madre solía decir
71;capitán jean luc picard
71;caso hayas dado cuenta
71;juro sobre tumba mi
